Date,Open,High,Low,Close,Volume,tick
45945.66667,121.3,121.96,120.16,120.33,2025194,NFLX
45946.66667,121.22,121.67,117.6,118.36,2832619,NFLX
45947.66667,118.36,120.31,117.9,119.94,2957101,NFLX
45950.66667,120.79,124.78,120.69,123.86,3986235,NFLX
45951.66667,124.28,124.86,123.18,124.14,6508234,NFLX
45952.66667,114.29,115.76,111.25,111.64,14789025,NFLX
45953.66667,112.69,112.78,109.97,111.36,6849722,NFLX
45954.66667,111.1,111.45,109.44,109.47,6028025,NFLX
45957.66667,110.07,110.23,108.73,109.46,4691114,NFLX
45958.66667,109.4,111.7,109.3,110.25,4020901,NFLX
45959.66667,109.98,110.86,109.6,110.04,3399487,NFLX
45960.66667,109.44,110.62,108.81,108.9,4158099,NFLX
45961.66667,110.54,113.49,110.2,111.89,6866500,NFLX
45964.66667,113.32,113.35,107.52,110.01,5863439,NFLX
45965.66667,110,110.46,108.67,109.3,3871780,NFLX
45966.66667,108.5,110.09,107.34,109.85,3553917,NFLX
45967.66667,109.46,110.37,108.51,109.7,3653170,NFLX
45968.66667,109.42,110.82,108.75,110.37,4412534,NFLX
45971.66667,110.67,112.82,110.41,112.01,3692900,NFLX
45972.66667,111.76,113.92,111.28,113.64,2796594,NFLX
45973.66667,113.82,116.43,112.83,115.75,3922057,NFLX
45974.66667,115.85,116.73,114.57,115.42,4014359,NFLX
45975.66667,114.27,114.27,110.72,111.22,4760713,NFLX
45978.66667,110.75,111.85,109.55,110.29,26082730,NFLX
45979.66667,110.29,115.25,109.2,114.09,43440565,NFLX
45980.66667,113,113.34,108.61,110,31868089,NFLX
45981.66667,111,111.1,105.39,105.67,36918546,NFLX
45982.66667,105.13,106.53,103.81,104.31,41232687,NFLX
45985.66667,104.25,108.04,103.32,106.97,62918292,NFLX
45986.66667,106.12,106.3,103.82,104.4,35122559,NFLX
45987.66667,105.74,106.95,105.22,106.14,27951013,NFLX
45989.54514,106.44,107.94,106.24,107.58,15021609,NFLX
45992.66667,106.51,109.34,106.31,109.13,24873385,NFLX
45993.66667,109.21,109.73,107.52,109.35,25762983,NFLX
45994.66667,106.59,106.87,102.03,103.96,53593403,NFLX
45995.66667,103.57,103.8,101.77,103.22,51779136,NFLX
45996.66667,98.78,104.79,97.74,100.24,133363601,NFLX
45999.66667,99.87,99.89,95.3,96.79,100906259,NFLX
46000.66667,97.03,97.24,95.45,96.71,51745577,NFLX
46001.66667,96.74,96.97,92.35,92.71,74129272,NFLX
46002.66667,93.9,94.82,92.76,94.09,43949009,NFLX
46003.66667,95.5,96.92,94.65,95.19,49323122,NFLX
46006.66667,96.02,96.37,93.53,93.77,40016455,NFLX
46007.66667,93.88,94.93,93.32,94.57,34264989,NFLX
46008.66667,95.98,97.33,94.46,94.79,50472781,NFLX
46009.66667,95.02,95.81,93.59,94,37244734,NFLX
46010.66667,93.57,95.54,93.45,94.39,78990153,NFLX
46013.66667,94.71,94.71,92.91,93.23,39484765,NFLX
46014.66667,93.4,93.81,91.33,93.5,25896234,NFLX
46015.54514,93.11,93.68,92.67,93.64,12427895,NFLX
46017.66667,93.48,94.69,93.27,94.47,22068276,NFLX
46020.66667,93.99,94.97,93.63,94.15,24493738,NFLX
46021.66667,93.52,93.99,93.34,93.78,23422033,NFLX
46022.66667,93.6,94.31,93.2,93.76,23495191,NFLX
46024.66667,94.13,94.13,90.81,90.99,41155402,NFLX
46027.66667,90.92,92.63,90.84,91.46,39183316,NFLX
46028.66667,91.54,91.64,89.74,90.65,43330972,NFLX
46029.66667,91.56,92.42,90.06,90.73,36525740,NFLX
46030.66667,90.45,91.25,89.58,90.53,40068670,NFLX
46031.66667,90.03,90.05,88.32,89.46,55579523,NFLX
46034.66667,89.69,90.34,89.33,89.41,36290606,NFLX
46035.66667,89.44,91.15,89.07,90.32,45221097,NFLX
46036.66667,91.24,91.58,87.95,88.55,49737704,NFLX
46037.66667,89.02,89.89,87.82,88.05,36945057,NFLX
46038.66667,88.34,88.51,87.78,88,48130497,NFLX
46042.66667,88.97,89.9,87.02,87.26,109729663,NFLX
46043.66667,82.52,86,81.93,85.36,127940744,NFLX
46044.66667,85.02,85.1,82.98,83.54,69113304,NFLX
46045.66667,83.43,86.3,83.28,86.12,64520383,NFLX
46048.66667,86.92,86.94,85.35,85.7,40941875,NFLX
46049.66667,85.28,85.6,83.88,85.58,37790831,NFLX
46050.66667,85.63,86.47,84.3,84.64,37762612,NFLX
46051.66667,84.31,84.38,82.35,83.16,42278102,NFLX
46052.66667,83.1,84.06,82.78,83.49,45755030,NFLX
46055.66667,83.53,85.27,82.72,82.76,41445253,NFLX
46056.66667,82.23,82.45,79.62,79.94,49789042,NFLX
46057.66667,79.99,81.44,79.22,80.16,48963242,NFLX
46058.66667,81.49,83.3,80.54,80.87,54805693,NFLX
46059.66667,81.02,82.49,80.65,82.2,46154060,NFLX
46062.66667,82.18,82.21,79.87,81.47,42200212,NFLX
46063.66667,82.72,84.66,82.09,82.21,43595792,NFLX
46064.66667,81.96,82.48,79.45,79.62,40840269,NFLX
46065.66667,79.11,79.15,75.23,75.86,73516074,NFLX
46066.66667,76.14,77.18,75.53,76.87,42292078,NFLX
46070.66667,76.92,77.87,75.3,77,35961512,NFLX
46071.66667,77.32,78.32,76.28,77.99,29883106,NFLX
46072.66667,77.75,78.7,76.59,77,30139202,NFLX
46073.66667,76.61,78.85,76.4,78.67,32411317,NFLX
46076.66667,77.79,77.83,75.01,76.02,37940154,NFLX
46077.66667,75.73,78.12,75.21,78.04,31789197,NFLX
46078.66667,79.43,83.12,79.25,82.7,67584619,NFLX
46079.66667,83.2,86.5,82.8,84.59,68949868,NFLX
46080.66667,94.3,96.75,90.58,96.24,197964040,NFLX
46083.66667,95.26,98.07,95.2,97.09,78822503,NFLX
46084.66667,96.01,98.46,95.33,97.7,58526127,NFLX
46085.66667,97.11,99.75,96.99,98.66,52121897,NFLX
46086.66667,98.5,100.19,98.1,99.17,53039198,NFLX
46087.66667,99.33,99.88,97.4,99.02,40782640,NFLX
46090.66667,97.7,98.94,96.58,98.32,47877432,NFLX
46091.66667,97.81,98.49,96.29,96.94,40895899,NFLX
46092.66667,97.41,98,94.69,94.89,33962858,NFLX
46093.66667,94.86,95.4,93.87,94.31,34206855,NFLX
46094.66667,94.64,95.68,94.24,95.31,29876660,NFLX
46097.66667,95.58,96.1,94.36,95.2,34931831,NFLX
46098.66667,95.3,96.34,94.01,94.36,26434497,NFLX
46099.66667,94.45,95.34,93.61,94.7,27878318,NFLX
46100.66667,94.31,95.75,90.78,91.74,40169251,NFLX
46101.66667,91.31,91.88,90.69,91.82,61678013,NFLX
46104.66667,92.04,93.98,91.86,93.38,34315875,NFLX
46105.66667,92.79,93.74,90.82,90.92,28938034,NFLX
46106.66667,91.71,92.52,91.24,92.28,29545626,NFLX
46107.66667,91.52,95.86,91.01,93.32,59522026,NFLX
46108.66667,94.57,95.58,92.74,93.43,44590673,NFLX
46111.66667,92.75,94.49,92.22,92.97,32375139,NFLX
46112.66667,93.03,96.26,93.03,96.15,54269958,NFLX
46113.66667,96.47,97.2,94.26,95.55,30439306,NFLX
46114.66667,95.27,98.71,95.17,98.66,37068025,NFLX
46118.66667,100.96,102.69,97.97,98.93,37029335,NFLX
46119.66667,98.55,99.88,98.25,98.82,25016719,NFLX
46120.66667,100.32,100.4,97.44,99.39,30957620,NFLX
46121.66667,99.63,102.34,99.08,102.05,35087761,NFLX
46122.66667,102.47,103.08,101.46,103.01,25769906,NFLX
46125.66667,103.03,103.67,102.06,103.16,26042805,NFLX
46126.66667,103.12,106.57,103.04,106.28,40534866,NFLX
46127.66667,105.98,107.85,105.04,107.71,38023680,NFLX
46128.66667,107.47,108.95,106.62,107.79,64928251,NFLX
46129.66667,96.37,98.74,95.1,97.31,125958732,NFLX
46132.66667,97.14,97.6,93.54,94.83,63298264,NFLX
46133.66667,94,94.65,92.37,92.58,61962275,NFLX
46134.66667,93.06,93.85,92.77,93.24,33694346,NFLX
46135.66667,94.06,94.64,92.07,92.82,36851675,NFLX
46136.66667,92.57,93.28,91.8,92.44,32553177,NFLX
46139.66667,92.05,92.84,91.3,91.37,29707440,NFLX
46140.66667,91.5,92.34,90.02,92.27,33418126,NFLX
46141.66667,91.23,92.86,90.86,92.12,26122087,NFLX
46142.66667,91.35,94.22,90.77,93.61,40923012,NFLX
46143.66667,94.42,94.7,91.9,92.06,30406881,NFLX
46146.66667,92.1,92.33,90.89,91.02,25928819,NFLX
46147.66667,91.18,91.28,87.57,87.89,51961335,NFLX
46148.66667,87.15,88.55,86.72,88.27,41932443,NFLX
46149.66667,88.2,89.4,88.13,88.25,30627603,NFLX
46150.66667,87.71,88.04,87.21,87.49,36215113,NFLX
46153.66667,86.53,87.34,85.1,85.45,40556459,NFLX
46154.66667,85.91,89.17,85.81,87.66,43556596,NFLX
46155.66667,86.57,88.62,86.28,87.56,30823502,NFLX
46156.66667,87.62,88.5,86.65,86.94,29408300,NFLX
46157.66667,87.69,89.49,86.69,87.02,32335655,NFLX
45292.64583,1290.28,1303.43,1286.58,1295.13,2015270,RELIANCE
45293.64583,1292.5,1307.5,1286.5,1305.85,3724400,RELIANCE
45294.64583,1305,1317,1288.6,1291.65,4518768,RELIANCE
45295.64583,1294,1304.93,1289.55,1298.33,4806389,RELIANCE
45296.64583,1301.45,1309.93,1299,1303.85,4043203,RELIANCE
45299.64583,1305,1315.98,1284.47,1293.68,3867326,RELIANCE
45300.64583,1300,1303.4,1288.6,1290.25,2701537,RELIANCE
45301.64583,1288.5,1329.5,1287.53,1325.05,5551370,RELIANCE
45302.64583,1329.5,1362.5,1328.5,1359.9,11862926,RELIANCE
45303.64583,1359.9,1373.33,1345.75,1370.73,7506082,RELIANCE
45306.64583,1375,1396.45,1366,1394.13,4305297,RELIANCE
45307.64583,1389.98,1396.3,1370.5,1374.63,4534512,RELIANCE
45308.64583,1359.5,1386.28,1355.03,1361.58,6098691,RELIANCE
45309.64583,1351.4,1371,1351.25,1367.95,5139719,RELIANCE
45310.64583,1376,1376,1359,1367.45,5211352,RELIANCE
45314.64583,1371.75,1371.75,1322.55,1328.58,10027710,RELIANCE
45315.64583,1335.23,1349.5,1323.93,1343.88,10959564,RELIANCE
45316.64583,1342.95,1364.15,1335.2,1353.08,5904436,RELIANCE
45320.64583,1364.5,1452.5,1360.18,1448.05,11946719,RELIANCE
45321.64583,1459.95,1459.98,1404.43,1407.63,7046989,RELIANCE
45322.64583,1404,1434.25,1402.5,1426.63,7565113,RELIANCE
45323.64583,1435,1443.35,1418.05,1426.65,6674681,RELIANCE
45324.64583,1433.18,1474.9,1433.18,1457.7,9826294,RELIANCE
45327.64583,1460.75,1470.5,1431.53,1439.03,4407216,RELIANCE
45328.64583,1441.85,1441.85,1419.83,1427.8,4523992,RELIANCE
45329.64583,1435.93,1449.5,1429.25,1442.15,4648284,RELIANCE
45330.64583,1450,1459.48,1427.53,1450.13,7347317,RELIANCE
45331.64583,1454,1471.98,1450.95,1460.75,6278399,RELIANCE
45334.64583,1460.75,1461,1442.35,1452.35,3337215,RELIANCE
45335.64583,1455.5,1479,1454,1465.1,3857797,RELIANCE
45336.64583,1457.5,1483.65,1457.5,1481.38,3558944,RELIANCE
45337.64583,1483.35,1484.73,1466.53,1470.6,5003391,RELIANCE
45338.64583,1476.48,1477,1458.55,1460.58,4883749,RELIANCE
45341.64583,1462.05,1479.5,1453.53,1474,3364914,RELIANCE
45342.64583,1475.03,1475.5,1461.8,1471.03,3558748,RELIANCE
45343.64583,1474,1488.53,1457.55,1467.7,6360146,RELIANCE
45344.64583,1468.15,1484.95,1458,1481.75,9246864,RELIANCE
45345.64583,1489.5,1497.55,1483.35,1493.63,7219292,RELIANCE
45348.64583,1493.55,1494.53,1482.5,1487.33,3756553,RELIANCE
45349.64583,1483.03,1499.95,1478.05,1485.65,5413022,RELIANCE
45350.64583,1483,1491.28,1450.18,1455.63,4323975,RELIANCE
45351.64583,1465,1478.98,1454.53,1460.8,11814488,RELIANCE
45352.64583,1463.5,1500,1462.5,1492.13,6066463,RELIANCE
45355.64583,1490.48,1512.45,1487.23,1507.4,5012210,RELIANCE
45356.64583,1505.78,1507.4,1486.05,1500.2,3553834,RELIANCE
45357.64583,1493.45,1509,1478.5,1503,3902838,RELIANCE
45358.64583,1502.98,1503.1,1475.55,1478.93,4157863,RELIANCE
45362.64583,1489,1489,1463.5,1466.6,5638565,RELIANCE
45363.64583,1466.6,1488,1465.03,1475.43,4716339,RELIANCE
45364.64583,1479.78,1483.1,1427.78,1432.18,6761067,RELIANCE
45365.64583,1439.7,1448.53,1425.5,1431.48,9285551,RELIANCE
45366.64583,1425.95,1433.23,1412.9,1418.23,9611909,RELIANCE
45369.64583,1420,1441.73,1416.53,1439.48,4584696,RELIANCE
45370.64583,1428.75,1437.6,1417.25,1425.25,4137882,RELIANCE
45371.64583,1427.95,1445,1424.03,1443.75,4244403,RELIANCE
45372.64583,1452.53,1457.9,1444.68,1450.98,6503468,RELIANCE
45373.64583,1449.98,1460,1447.35,1455.03,9763804,RELIANCE
45377.64583,1445,1452.4,1439,1441.58,5707953,RELIANCE
45378.64583,1448,1500,1447,1492.85,8163322,RELIANCE
45379.64583,1492.88,1505.95,1478.65,1485.85,10927182,RELIANCE
45383.64583,1492.48,1493.98,1482.5,1484.78,2506940,RELIANCE
45384.64583,1484,1494,1475,1486.95,4455083,RELIANCE
45385.64583,1482.08,1484.45,1468.9,1471.6,3504146,RELIANCE
45386.64583,1479.75,1479.75,1450,1462.93,7245136,RELIANCE
45387.64583,1460.88,1470.8,1456,1460.1,3721149,RELIANCE
45390.64583,1462.98,1490.98,1461,1485.98,4178559,RELIANCE
45391.64583,1489,1489.8,1462.5,1463.65,3535707,RELIANCE
45392.64583,1466.35,1487,1466.35,1479.58,4569165,RELIANCE
45394.64583,1475.88,1486.48,1463.08,1467.15,7775506,RELIANCE
45397.64583,1461,1482.13,1446.33,1464.83,6451031,RELIANCE
45398.64583,1453.35,1471.18,1450.93,1465.75,4683092,RELIANCE
45400.64583,1463.5,1486,1459.35,1464.33,9502846,RELIANCE
45401.64583,1456.78,1474,1443.03,1470.13,7870889,RELIANCE
45404.64583,1472.45,1482.83,1467.8,1479.85,5175181,RELIANCE
45405.64583,1479,1493.5,1455.55,1459.33,7302777,RELIANCE
45406.64583,1463.5,1468.55,1449.5,1450.18,5231388,RELIANCE
45407.64583,1442.5,1467.98,1441.5,1459.98,7971963,RELIANCE
45408.64583,1463.95,1465,1450,1452.55,4706924,RELIANCE
45411.64583,1450,1467.9,1450,1465.03,3623987,RELIANCE
45412.64583,1468,1483.08,1462.88,1467,5737131,RELIANCE
45414.64583,1472,1477.33,1464.13,1466.55,7256323,RELIANCE
45415.64583,1471,1474.95,1416.15,1434,8613479,RELIANCE
45418.64583,1435.5,1440,1418,1419.53,3697104,RELIANCE
45419.64583,1415.98,1420.75,1392,1401.48,7258736,RELIANCE
45420.64583,1397.5,1432.95,1397.5,1418.55,4719501,RELIANCE
45421.64583,1413,1423.75,1390,1394.13,5504806,RELIANCE
45422.64583,1396.75,1410,1388.08,1407.43,5252548,RELIANCE
45425.64583,1399.9,1406.98,1384,1402.7,4228310,RELIANCE
45426.64583,1400.98,1427.08,1400.03,1420.08,3594150,RELIANCE
45427.64583,1420.5,1429.98,1413.03,1416.28,2523267,RELIANCE
45428.64583,1418.55,1427.5,1398.03,1425.35,7355887,RELIANCE
45429.64583,1423.05,1437.2,1413.25,1435.7,5458238,RELIANCE
45433.64583,1425.6,1441.83,1425.6,1436.13,5588064,RELIANCE
45434.64583,1436.28,1468.78,1436.28,1460.65,5140802,RELIANCE
45435.64583,1458.55,1492.23,1455,1486.05,7304130,RELIANCE
45436.64583,1483.63,1488.5,1476.1,1480.25,3547388,RELIANCE
45439.64583,1480.23,1484.9,1461.55,1466.25,3314505,RELIANCE
45440.64583,1468,1478.5,1452.75,1456.2,3910081,RELIANCE
45441.64583,1446.5,1458,1438.45,1440.78,3691778,RELIANCE
45442.64583,1435.5,1440.4,1420.1,1424.85,6603429,RELIANCE
45443.64583,1431.3,1442.25,1422.25,1430.4,15534916,RELIANCE
45446.64583,1483,1514.5,1459,1510.33,10763971,RELIANCE
45447.64583,1498.05,1498.05,1359.3,1397.28,18354549,RELIANCE
45448.64583,1422,1431.15,1384.1,1420.75,8732445,RELIANCE
45449.64583,1435,1443.7,1421.35,1431.6,8927861,RELIANCE
45450.64583,1428.5,1472,1426.5,1469.95,9279348,RELIANCE
45453.64583,1469.95,1493.35,1468.08,1471.4,4625880,RELIANCE
45454.64583,1469,1473.68,1454.68,1456.68,5887451,RELIANCE
45455.64583,1457.5,1476,1455.18,1463.33,5040871,RELIANCE
45456.64583,1472,1472.25,1460.1,1465.25,4590580,RELIANCE
45457.64583,1470,1479.68,1457.23,1477.55,4078999,RELIANCE
45461.64583,1487.35,1487.4,1471.35,1481.03,3598383,RELIANCE
45462.64583,1487.5,1487.5,1456,1458.65,4362937,RELIANCE
45463.64583,1459,1482.85,1450.1,1473.7,8056888,RELIANCE
45464.64583,1473.63,1474.7,1440.58,1454.2,15585180,RELIANCE
45467.64583,1445.53,1449.5,1437.5,1441.48,4439193,RELIANCE
45468.64583,1443,1455.93,1441,1454.15,3522693,RELIANCE
45469.64583,1446.05,1518.98,1445.13,1514.03,11007441,RELIANCE
45470.64583,1513.75,1537.5,1506,1530.55,14191515,RELIANCE
45471.64583,1531.03,1581,1531.03,1565.4,14478668,RELIANCE
45474.64583,1562.53,1579.4,1555.68,1560.15,3862153,RELIANCE
45475.64583,1569.5,1573.5,1557,1565.18,3874623,RELIANCE
45476.64583,1566.33,1575,1542.78,1552.43,4524810,RELIANCE
45477.64583,1557,1567.5,1550.8,1554.03,3418588,RELIANCE
45478.64583,1553.83,1598.5,1548,1588.63,6134855,RELIANCE
45481.64583,1589,1608.8,1582.53,1600.9,4750403,RELIANCE
45482.64583,1597.6,1600.5,1580.5,1590.28,3480001,RELIANCE
45483.64583,1595,1597.5,1563.15,1584.23,3567289,RELIANCE
45484.64583,1587.5,1604.25,1570.5,1580.65,5970473,RELIANCE
45485.64583,1584.5,1605.15,1574.5,1596.73,6462392,RELIANCE
45488.64583,1604.45,1605.85,1585.5,1597.23,2664844,RELIANCE
45489.64583,1593.5,1600,1569.13,1576.25,4693419,RELIANCE
45491.64583,1576,1593.9,1557.83,1586.68,6149187,RELIANCE
45492.64583,1586,1589.98,1552.8,1555.15,6570195,RELIANCE
45495.64583,1537.25,1537.5,1499.28,1500.68,9837188,RELIANCE
45496.64583,1501,1505.75,1463,1487.9,9026022,RELIANCE
45497.64583,1485,1509.5,1476.4,1495.7,5956681,RELIANCE
45498.64583,1481,1500.48,1477.08,1492.4,6259938,RELIANCE
45499.64583,1492.4,1512.43,1490.35,1509.03,4929970,RELIANCE
45502.64583,1511.95,1527.5,1511.78,1520.1,3769275,RELIANCE
45503.64583,1517.03,1525,1510,1513.15,4114104,RELIANCE
45504.64583,1504,1510.45,1501.15,1505.43,5028673,RELIANCE
45505.64583,1512,1518,1504.3,1515.3,5382111,RELIANCE
45506.64583,1505,1509.33,1493.28,1499.33,5134124,RELIANCE
45509.64583,1480,1483.9,1433.25,1447.33,8523352,RELIANCE
45510.64583,1455.15,1477.5,1451.33,1456.05,5118093,RELIANCE
45511.64583,1469,1472.5,1461.5,1464.83,4087284,RELIANCE
45512.64583,1457.53,1465,1445.93,1449.13,6193596,RELIANCE
45513.64583,1460,1476.5,1456,1474.3,3124888,RELIANCE
45516.64583,1470,1473,1457.75,1460.63,4092292,RELIANCE
45517.64583,1460.75,1470.08,1458,1463.63,3132532,RELIANCE
45518.64583,1463.55,1472,1453.7,1461.85,3133733,RELIANCE
45520.64583,1468.65,1480.4,1458.05,1478.2,4708451,RELIANCE
45523.64583,1482.5,1498.3,1480.5,1488.4,6898871,RELIANCE
45524.64583,1497.23,1503.93,1490.03,1495.95,4205904,RELIANCE
45525.64583,1493.25,1507.88,1490,1498.68,3884998,RELIANCE
45526.64583,1503,1506.5,1490.65,1498.13,5222891,RELIANCE
45527.64583,1503.75,1511.33,1498.43,1499.98,4624827,RELIANCE
45530.64583,1506.98,1523,1503,1512.6,4408057,RELIANCE
45531.64583,1510.5,1513.48,1499.45,1500.45,3125578,RELIANCE
45532.64583,1505,1507.48,1493,1498.3,4805143,RELIANCE
45533.64583,1503.1,1537,1494,1520.93,19167679,RELIANCE
45534.64583,1534,1539.73,1503.33,1509.63,20810365,RELIANCE
45537.64583,1510.88,1526.8,1506.63,1516.25,5620426,RELIANCE
45538.64583,1521.25,1523,1507.5,1509.13,5461900,RELIANCE
45539.64583,1500.7,1517.5,1499.5,1514.55,5991652,RELIANCE
45540.64583,1519.05,1525.78,1487.05,1492.98,8132084,RELIANCE
45541.64583,1492.5,1497,1461.63,1464.83,9697114,RELIANCE
45544.64583,1466.5,1469.93,1455.6,1462.45,4505149,RELIANCE
45545.64583,1460.5,1472.05,1457.58,1461.53,5384130,RELIANCE
45546.64583,1463.05,1468.75,1447.55,1451.5,4880101,RELIANCE
45547.64583,1457,1486,1445.88,1479.8,11174688,RELIANCE
45548.64583,1476.4,1483.15,1469.5,1472.63,4355664,RELIANCE
45551.64583,1477.55,1480.9,1464.75,1471.35,2740887,RELIANCE
45552.64583,1474,1477.48,1466.63,1472.3,2967664,RELIANCE
45553.64583,1470,1482,1460.55,1463.45,4287357,RELIANCE
45554.64583,1466.25,1476.5,1455.55,1469.68,8477951,RELIANCE
45555.64583,1474,1495,1471.38,1485.93,15448660,RELIANCE
45558.64583,1491,1501.5,1488.95,1493.38,4416157,RELIANCE
45559.64583,1488.5,1500.5,1487.88,1489.38,8568722,RELIANCE
45560.64583,1483.9,1496.5,1480.2,1493.95,3534501,RELIANCE
45561.64583,1490.65,1504,1488.05,1497.95,9409499,RELIANCE
45562.64583,1499,1533.48,1492,1526.18,10298739,RELIANCE
45565.64583,1519.4,1524.98,1474.4,1476.58,13504407,RELIANCE
45566.64583,1480.65,1487.95,1462.83,1464.83,8215821,RELIANCE
45568.64583,1436.58,1449.4,1402.08,1406.98,18878647,RELIANCE
45569.64583,1403.93,1417.35,1381.78,1386.53,18536438,RELIANCE
45572.64583,1393.5,1396.5,1361.38,1370.73,11090670,RELIANCE
45573.64583,1372.98,1401,1365.1,1397.35,8510404,RELIANCE
45574.64583,1397.53,1400.98,1372.5,1374.6,7155305,RELIANCE
45575.64583,1380.03,1386,1369.43,1371.05,11179323,RELIANCE
45576.64583,1370,1383.28,1368.83,1372.1,3990061,RELIANCE
45579.64583,1379.45,1380.08,1368.25,1372.53,6110716,RELIANCE
45580.64583,1358.53,1371.7,1340.7,1344.03,16881397,RELIANCE
45581.64583,1340,1364,1337.63,1354.08,10017219,RELIANCE
45582.64583,1365.7,1368.45,1352.05,1356.43,7771830,RELIANCE
45583.64583,1352.18,1368.43,1341.33,1359.3,6041226,RELIANCE
45586.64583,1367.13,1374,1357.73,1369.2,7033704,RELIANCE
45587.64583,1369.2,1376,1340.23,1343.35,7915980,RELIANCE
45588.64583,1337.5,1357.48,1335,1338.53,8607371,RELIANCE
45589.64583,1335.28,1343.7,1323.13,1339.8,11077967,RELIANCE
45590.64583,1343.5,1344.35,1322,1327.85,9298748,RELIANCE
45593.64583,1337,1353,1322.1,1334.35,10824350,RELIANCE
45594.64583,1328.1,1343.2,1320.3,1340,12008361,RELIANCE
45595.64583,1335,1350,1325.35,1343.9,11984423,RELIANCE
45596.64583,1340,1343,1326.15,1332.05,9331650,RELIANCE
45600.64583,1337.85,1340,1285.1,1302.15,19796890,RELIANCE
45601.64583,1293,1309.55,1286.15,1305.3,16267479,RELIANCE
45602.64583,1310,1328.3,1300.2,1325.35,21625209,RELIANCE
45603.64583,1324,1324,1302.6,1305.65,9611974,RELIANCE
45604.64583,1297.65,1301.65,1275,1283.75,19814406,RELIANCE
45607.64583,1278.95,1286,1267,1272.7,9056552,RELIANCE
45608.64583,1275.55,1289.3,1267.5,1274.25,10671091,RELIANCE
45609.64583,1270.25,1275.45,1249.5,1252.05,14633633,RELIANCE
45610.64583,1253.6,1272.6,1251.1,1267.6,12612633,RELIANCE
45614.64583,1267.6,1272.9,1243.9,1260.75,13620611,RELIANCE
45615.64583,1260.75,1281.5,1235.15,1241.65,14183746,RELIANCE
45617.64583,1241.65,1243.95,1217.25,1223,19433843,RELIANCE
45618.64583,1229.4,1268.85,1222.45,1265.4,20471957,RELIANCE
45621.64583,1290,1304.45,1282.45,1287,28923341,RELIANCE
45622.64583,1294.95,1297.85,1284.2,1295.7,9247557,RELIANCE
45623.64583,1293.5,1303.85,1286,1293.2,9572746,RELIANCE
45624.64583,1289.95,1296.6,1269.05,1270.8,15027412,RELIANCE
45625.64583,1280,1299.5,1275.25,1292.2,13202307,RELIANCE
45628.64583,1288,1311.35,1277.05,1309.15,11024152,RELIANCE
45629.64583,1317,1326.8,1307,1323.3,16869482,RELIANCE
45630.64583,1326,1328.4,1304.05,1308.95,19608540,RELIANCE
45631.64583,1314.35,1329.95,1306.15,1322.05,16858723,RELIANCE
45632.64583,1323.9,1323.9,1310,1311.55,9037514,RELIANCE
45635.64583,1303,1315,1293.1,1295.15,14650002,RELIANCE
45636.64583,1289.25,1294.9,1280.2,1284.85,16043729,RELIANCE
45637.64583,1285,1290,1276.05,1278.2,11724373,RELIANCE
45638.64583,1270,1278.2,1260.6,1262.9,20906813,RELIANCE
45639.64583,1260,1275.2,1239.6,1272.85,28630222,RELIANCE
45642.64583,1275,1281,1266.55,1268.3,9486781,RELIANCE
45643.64583,1261.05,1263.9,1242.8,1245.3,17462791,RELIANCE
45644.64583,1240.65,1259.95,1240.65,1253.25,12670179,RELIANCE
45645.64583,1239,1244.9,1229,1230.45,14244653,RELIANCE
45646.64583,1224,1239.5,1201.5,1205.3,20312896,RELIANCE
45649.64583,1215,1227.2,1213.2,1222.3,10052824,RELIANCE
45650.64583,1222.3,1233.55,1221,1222.75,6734917,RELIANCE
45652.64583,1224.25,1227.7,1214.25,1216.55,10016178,RELIANCE
45653.64583,1218.3,1227.9,1217,1221.05,7000397,RELIANCE
45656.64583,1216.4,1223.2,1208.1,1210.7,8818766,RELIANCE
45657.64583,1208,1219.1,1206.15,1215.45,6405475,RELIANCE
45658.64583,1214.85,1226.3,1211.6,1221.25,5892590,RELIANCE
45659.64583,1221.25,1244.45,1220,1241.8,15486276,RELIANCE
45660.64583,1243.9,1262.05,1235.5,1251.15,15521102,RELIANCE
45663.64583,1253.95,1262,1215,1218,14816766,RELIANCE
45664.64583,1222,1244.5,1221.25,1240.85,10070505,RELIANCE
45665.64583,1249,1271.05,1245.35,1265.5,19346579,RELIANCE
45666.64583,1267,1269.75,1248.05,1254.75,12794704,RELIANCE
45667.64583,1253.85,1256.75,1236,1241.9,8120332,RELIANCE
45670.64583,1230,1245.25,1226.4,1239.85,13764861,RELIANCE
45671.64583,1244.1,1253.35,1227.25,1238.75,13095266,RELIANCE
45672.64583,1244.95,1257,1241.85,1252.2,9578856,RELIANCE
45673.64583,1258.9,1275,1251.3,1266.45,14117603,RELIANCE
45674.64583,1322.25,1326,1285,1302.35,29366277,RELIANCE
45677.64583,1316,1316,1300.25,1305.45,14040244,RELIANCE
45678.64583,1310.5,1313,1270.2,1273.7,14562976,RELIANCE
45679.64583,1278.3,1282.9,1268.7,1277.1,10273590,RELIANCE
45680.64583,1270,1277.35,1261.6,1263.65,8720682,RELIANCE
45681.64583,1266,1273,1243.5,1246.3,14235970,RELIANCE
45684.64583,1239.1,1240.45,1220,1229.35,9536019,RELIANCE
45685.64583,1238,1244.75,1218.5,1234.4,10568025,RELIANCE
45686.64583,1236,1242.75,1228.05,1235.5,5928156,RELIANCE
